name,kind,city,country,lat,lon,rate
Egyptian Museum of Berlin,"museums,cultural,archaeological_museums,interesting_places,history_museums",Berlin,DE,52.520241,13.397741,3
Stolperstein dedicated to Rosa Salinger,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.5242,13.402715,2
Stolperstein dedicated to Ursula Salinger,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.5242,13.402716,2
Berlin City Library,"other,unclassified_objects,interesting_places,historic_object",Berlin,DE,52.515598,13.4041,3
New Museum,"archaeological_museums,cultural,museums,interesting_places",Berlin,DE,52.520168,13.397717,3
Georg Salinger,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.524216,13.402727,2
Gerd Salinger,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.52422,13.402736,2
Hackesche Höfe Kino,"cultural,cinemas,theatres_and_entertainments,interesting_places",Berlin,DE,52.524048,13.401966,2
The Sower,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Berlin,DE,52.520653,13.397683,3
Königskolonnaden,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.52079,13.412289,3
Ephraim's,"palaces,architecture,historic_architecture,cultural,museums,interesting_places,restaurants,foods,art_galleries,tourist_facilities",Berlin,DE,52.51564,13.406953,3
Stärke,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Berlin,DE,52.515575,13.406849,2
Schlossbrücke,"stone_bridges,bridges,interesting_places,architecture",Berlin,DE,52.51762,13.39855,3
Ausgrabungen am Molkenmarkt,"historic,archaeology,interesting_places,other_archaeological_sites",Berlin,DE,52.516636,13.410193,3
Palais Schwerin,"palaces,architecture,historic_architecture,interesting_places",Berlin,DE,52.515999,13.4088,3
Eiserne Bridge,"bridges,architecture,interesting_places,stone_bridges",Berlin,DE,52.519348,13.397438,3
Stolperstein dedicated to Jüdel Laufer,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.524597,13.40355,2
Stolperstein dedicated to Czarna Laufer,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.524597,13.40354,2
Stolperstein dedicated to Rita Laufer,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.524597,13.40353,2
Stolperstein dedicated to Margot Laufer,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.524597,13.40352,2
Biograph-Theater,"cinemas,cultural,theatres_and_entertainments,interesting_places",Berlin,DE,52.524258,13.408275,2
National Kaiser Wilhelm Monument,"historic,monuments_and_memorials,interesting_places,monuments",Berlin,DE,52.516399,13.4,3
Old Cölln,"historic,historical_places,interesting_places,historic_districts",Berlin,DE,52.515385,13.403223,2
Eiserne Bridge,"bridges,architecture,interesting_places,stone_bridges",Berlin,DE,52.519299,13.397296,3
Gedenktafel an das Antikriegsmuseum,"historic,monuments_and_memorials,interesting_places,monuments",Berlin,DE,52.517189,13.411338,2
Evangelisches Gymnasium zum Grauen Kloster,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.5186,13.4125,3
Neues Stadthaus,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.51722,13.41141,3
Victoria-Theater,"theatres_and_entertainments,cultural,interesting_places,other_theatres",Berlin,DE,52.5243,13.4085,3
James-Simon-Galerie,"cultural,museums,interesting_places,art_galleries",Berlin,DE,52.519943,13.397114,3
Berolinahaus,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.5215,13.4125,3
Preußische-Central-Genossenschafts-Kasse,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.518917,13.397305,2
Zeughauskino,"cultural,cinemas,theatres_and_entertainments,interesting_places",Berlin,DE,52.518436,13.39753,3
Alte Münze,"industrial_facilities,factories,mints,interesting_places",Berlin,DE,52.515556,13.408056,3
Ruine der Franziskaner-Klosterkirche,"religion,architecture,historic_architecture,churches,interesting_places,destroyed_objects,other_churches",Berlin,DE,52.518433,13.412494,3
Theaterdiscounter,"cultural,theatres_and_entertainments,interesting_places,other_theatres",Berlin,DE,52.517578,13.411881,2
Ufa-Theater Alexanderplatz,"cinemas,cultural,theatres_and_entertainments,interesting_places",Berlin,DE,52.521336,13.412648,2
Anne Frank Zentrum,"cultural,museums,interesting_places,other_museums",Berlin,DE,52.524494,13.401919,3
Gedenkstätte Stille Helden,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.524502,13.4017,2
Moses Mendelssohn,"historic,burial_places,interesting_places,other_burial_places",Berlin,DE,52.523979,13.400175,3
Stolperstein dedicated to Philipp Kozower,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.523743,13.399694,2
Central Kino,"cultural,cinemas,theatres_and_entertainments,interesting_places",Berlin,DE,52.524567,13.401842,2
Münz-Lichtspiele,"cinemas,cultural,theatres_and_entertainments,interesting_places",Berlin,DE,52.52375,13.410343,2
,"cultural,museums,interesting_places,history_museums",Berlin,DE,52.517769,13.397687,3
Aleppo Room,"other,unclassified_objects,tourist_object,interesting_places",Berlin,DE,52.520802,13.3969,3
Stolperstein dedicated to Alex Jastrow,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.524883,13.40313,2
Stolperstein dedicated to Erna Jastrow,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.524887,13.403131,2
Stolperstein dedicated to Thea Jastrow,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.524887,13.403132,2
Vorderasiatisches Museum Berlin,"museums,cultural,interesting_places,other_museums",Berlin,DE,52.520695,13.396806,3
State Council Building,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.515556,13.401111,3
Mühlendamm,"bridges,architecture,interesting_places,other_bridges",Berlin,DE,52.515083,13.406977,3
"Altes Stadthaus, Berlin","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.516388,13.410833,3
Christian Beuth,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Berlin,DE,52.516644,13.398722,3
Hackesche Höfe,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.524536,13.401222,3
Schleusenbrücke,"bridges,architecture,interesting_places,other_bridges",Berlin,DE,52.515884,13.39993,3
Fountain of the Peoples' Friendship,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Berlin,DE,52.522034,13.412771,3
1757 Berlin raid,"battlefields,historic,historical_places,interesting_places",Berlin,DE,52.523399,13.4114,2
Kommandantenhaus,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.517208,13.397835,3
Karl Friedrich Schinkel,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Berlin,DE,52.516556,13.398639,3
World Clock,"towers,architecture,interesting_places,clock_towers",Berlin,DE,52.521164,13.413306,3
Schleusenbrücke,"bridges,architecture,interesting_places,other_bridges",Berlin,DE,52.51585,13.399795,3
Albrecht Thaer,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Berlin,DE,52.516598,13.398487,3
Jewish cemetery,"cemeteries,historic,burial_places,interesting_places",Berlin,DE,52.524368,13.400225,2
Römische Marmorurne (Berlin SK 1125),"historic,cultural,urban_environment,monuments_and_memorials,burial_places,interesting_places,other_burial_places,sculptures,monuments",Berlin,DE,52.520802,13.3964,3
smyrna girl grave relief,"historic,cultural,urban_environment,monuments_and_memorials,burial_places,interesting_places,other_burial_places,sculptures,monuments",Berlin,DE,52.520802,13.3964,3
Apollo Citharoedus,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Berlin,DE,52.520802,13.3964,3
Sandalenlösende Aphrodite,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Berlin,DE,52.520802,13.3964,3
Pericles with the Corinthian helmet,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Berlin,DE,52.520802,13.3964,3
Grave relief of Publius Aiedius and Aiedia,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Berlin,DE,52.520802,13.3964,3
Sam'al lions,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Berlin,DE,52.520802,13.3964,3
Museum of Islamic Art,"museums,cultural,archaeological_museums,interesting_places,history_museums,art_galleries",Berlin,DE,52.520802,13.3964,3
grave relief of Silenis,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Berlin,DE,52.520802,13.3964,3
Double Herm of Socrates and Seneca,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Berlin,DE,52.520802,13.3964,3
Grave relief of Thraseas and Euandria,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Berlin,DE,52.520802,13.3964,3
Stele Giustiniani,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Berlin,DE,52.520802,13.3964,3
Klosterstraße station,"railway_stations,industrial_facilities,interesting_places",Berlin,DE,52.517235,13.412433,3
Pericles with the Corinthian helmet,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Berlin,DE,52.520805,13.396389,2
Alexanderhaus,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.520699,13.4137,2
Palais Podewils,"palaces,architecture,historic_architecture,interesting_places",Berlin,DE,52.517429,13.412712,3
Deutsches Historisches Museum,"cultural,museums,interesting_places,history_museums",Berlin,DE,52.5177,13.397033,3
Amerikanischer Zürgelbaum Klosterstraße Ecke Parochialstraße,"natural_monuments,interesting_places,natural,nature_reserves",Berlin,DE,52.5172,13.412554,2
Bauakademie,"architecture,historic_architecture,interesting_places,destroyed_objects",Berlin,DE,52.516102,13.3989,3
Zeughaus,"industrial_facilities,factories,interesting_places",Berlin,DE,52.517799,13.3969,3
,"cultural,museums,interesting_places,history_museums",Berlin,DE,52.518475,13.396421,3
Weinmeisterstraße metro station,"railway_stations,industrial_facilities,interesting_places",Berlin,DE,52.525467,13.40502,3
park inn by radisson berlin alexanderplatz,"skyscrapers,architecture,accomodations,interesting_places,other_hotels",Berlin,DE,52.522839,13.412793,3
Stolperstein dedicated to Joachim Ebel,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.520988,13.413945,2
Maxim Gorki Theater - Studio,"cultural,theatres_and_entertainments,interesting_places,other_theatres",Berlin,DE,52.518986,13.39598,3
Direktorenhaus Berlin,"cultural,museums,interesting_places,other_museums",Berlin,DE,52.515171,13.409647,2
Sophien-Gymnasium und Realgymnasium,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.5256,13.4051,3
Deutsches Museum,"museums,cultural,interesting_places,other_museums",Berlin,DE,52.521198,13.396,2
Amtsgericht I und Landgericht I,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.518799,13.4141,3
Berliner Stadtmauer,"architecture,historic_architecture,fortifications,defensive_walls,historic,interesting_places,destroyed_objects",Berlin,DE,52.517818,13.413593,2
Kronprinzenpalais,"guest_houses,palaces,architecture,historic_architecture,accomodations,interesting_places",Berlin,DE,52.5172,13.3969,3
Parochialkirche,"religion,churches,interesting_places,other_churches",Berlin,DE,52.517025,13.412997,3
,"cultural,museums,interesting_places,history_museums",Berlin,DE,52.517685,13.396375,3
Saarlandish Gallery,"cultural,museums,interesting_places,art_galleries",Berlin,DE,52.518547,13.395823,2
Pergamon Museum,"cultural,museums,interesting_places,art_galleries",Berlin,DE,52.520935,13.39563,3
Magnus-Haus,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.519699,13.3955,3
Palais am Festungsgraben,"palaces,architecture,historic_architecture,interesting_places",Berlin,DE,52.518902,13.3956,3
Galgenhaus Stadtmuseum Berlin,"cultural,museums,interesting_places,other_museums",Berlin,DE,52.514374,13.402486,2
Berlin Stadtbahn,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.52145,13.39571,3
Monbijoupark,"urban_environment,gardens_and_parks,cultural,interesting_places",Berlin,DE,52.523205,13.39697,3
Jewish high school Moses Mendelssohn,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Berlin,DE,52.525017,13.39994,3
National Gallery Berlin,"museums,cultural,interesting_places,art_galleries",Berlin,DE,52.521389,13.395555,3
Museum Island,"historic,historical_places,interesting_places,historic_districts",Berlin,DE,52.521389,13.395555,3
Zur Letzten Instanz,"architecture,historic_architecture,interesting_places,restaurants,foods,bars,tourist_facilities,other_buildings_and_structures",Berlin,DE,52.517452,13.413775,3
Stolperstein dedicated to Jenny Glück,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Berlin,DE,52.524902,13.410473,2
Theater im Palais,"cultural,theatres_and_entertainments,interesting_places,other_theatres",Berlin,DE,52.518524,13.395498,2
